qd1_fort_orange
Integration time [ms]:  500,00
Averaging Nr. [scans]: 1
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1412150E1
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
 430,37; 8417,000; 3226,000;    0,000
 430,65; 8450,000; 3038,000;    0,000
 430,94; 9051,000; 3643,000;    0,000
 431,23; 9434,000; 3501,000;    0,000
 431,51; 9921,000; 3635,000;    0,000
 431,80; 9662,000; 3812,000;    0,000
 432,09; 9873,000; 3784,000;    0,000
 432,37; 9957,000; 4191,000;    0,000
 432,66;10223,000; 4093,000;    0,000
 432,95;10414,000; 3871,000;    0,000
 433,23;10621,000; 4511,000;    0,000
 433,52;10560,000; 4259,000;    0,000
 433,81;10212,000; 4230,000;    0,000
 434,09;10613,000; 4322,000;    0,000
 434,38;10485,000; 4106,000;    0,000
 434,66;10394,000; 4497,000;    0,000
 434,95;10754,000; 4346,000;    0,000
 435,24;10681,000; 4354,000;    0,000
 435,52;10314,000; 4004,000;    0,000
 435,81;10150,000; 3892,000;    0,000
 436,10;10391,000; 4531,000;    0,000
 436,38;10348,000; 4278,000;    0,000
 436,67;10532,000; 4196,000;    0,000
 436,95;10672,000; 4319,000;    0,000
 437,24;10069,000; 4133,000;    0,000
 437,53;10113,000; 3687,000;    0,000
 437,81;10672,000; 4544,000;    0,000
 438,10;11167,000; 4729,000;    0,000
 438,39;10500,000; 3826,000;    0,000
 438,67;10410,000; 3878,000;    0,000
 438,96;10406,000; 4744,000;    0,000
 439,24;10321,000; 4235,000;    0,000
 439,53;10269,000; 4443,000;    0,000
 439,82; 9573,000; 3668,000;    0,000
 440,10; 9925,000; 4050,000;    0,000
 440,39; 9950,000; 3995,000;    0,000
 440,67; 9726,000; 3706,000;    0,000
 440,96; 8682,000; 3703,000;    0,000
 441,25; 8654,000; 3713,000;    0,000
 441,53; 8038,000; 3424,000;    0,000
 441,82; 6391,000; 2410,000;    0,000
 442,10; 5192,000; 2274,000;    0,000
 442,39; 3611,000; 1444,000;    0,000
 442,67; 4758,000; 4458,000;    0,000
 442,96; 2129,000; 1101,000;    0,000
 443,25; 1953,000;  738,000;    0,000
 443,53; 2938,000; 1578,000;    0,000
 443,82; 2129,000;  791,000;    0,000
 444,10; 2539,000; 1148,000;    0,000
 444,39; 2216,000; 1098,000;    0,000
 444,67; 2680,000; 1066,000;    0,000
 444,96; 2038,000;  674,000;    0,000
 445,24; 2384,000; 1002,000;    0,000
 445,53; 2357,000;  837,000;    0,000
 445,82; 2712,000; 1072,000;    0,000
 446,10; 2183,000;  884,000;    0,000
 446,39; 2145,000;  670,000;    0,000
 446,67; 2477,000;  810,000;    0,000
 446,96; 2294,000;  727,000;    0,000
 447,24; 2189,000;  677,000;    0,000
 447,53; 2347,000;  749,000;    0,000
 447,81; 2176,000;  766,000;    0,000
 448,10; 2538,000;  990,000;    0,000
 448,38; 2274,000;  573,000;    0,000
 448,67; 2978,000; 1209,000;    0,000
 448,95; 2491,000; 1076,000;    0,000
 449,24; 2610,000; 1090,000;    0,000
 449,53; 2296,000;  990,000;    0,000
 449,81; 2063,000;  561,000;    0,000
 450,10; 2202,000;  480,000;    0,000
 450,38; 2459,000;  743,000;    0,000
 450,67; 2966,000; 1212,000;    0,000
 450,95; 2644,000;  890,000;    0,000
 451,24; 2227,000;  478,000;    0,000
 451,52; 2687,000;  717,000;    0,000
 451,81; 2413,000;  999,000;    0,000
 452,09; 2989,000; 1007,000;    0,000
 452,38; 2659,000; 1098,000;    0,000
 452,66; 2465,000;  852,000;    0,000
 452,95; 2629,000;  938,000;    0,000
 453,23; 2968,000; 1266,000;    0,000
 453,52; 2726,000; 1055,000;    0,000
 453,80; 2911,000; 1298,000;    0,000
 454,08; 2854,000; 1019,000;    0,000
 454,37; 2694,000;  832,000;    0,000
 454,65; 2567,000;  906,000;    0,000
 454,94; 3217,000; 1042,000;    0,000
 455,22; 2537,000;  650,000;    0,000
 455,51; 2707,000;  664,000;    0,000
 455,79; 3270,000; 1497,000;    0,000
 456,08; 3025,000; 1360,000;    0,000
 456,36; 3340,000; 1266,000;    0,000
 456,65; 2972,000; 1088,000;    0,000
 456,93; 2683,000;  871,000;    0,000
 457,22; 2669,000;  715,000;    0,000
 457,50; 2406,000;  671,000;    0,000
 457,79; 2910,000;  772,000;    0,000
 458,07; 3457,000; 1381,000;    0,000
 458,35; 2895,000;  832,000;    0,000
 458,64; 2838,000;  905,000;    0,000
 458,92; 3453,000; 1508,000;    0,000
 459,21; 2910,000;  919,000;    0,000
 459,49; 3178,000;  909,000;    0,000
 459,78; 2897,000;  975,000;    0,000
 460,06; 2983,000;  921,000;    0,000
 460,34; 2854,000;  777,000;    0,000
 460,63; 2887,000;  756,000;    0,000
 460,91; 2830,000;  756,000;    0,000
 461,20; 3108,000;  910,000;    0,000
 461,48; 3047,000; 1030,000;    0,000
 461,77; 3249,000;  895,000;    0,000
 462,05; 3225,000;  991,000;    0,000
 462,33; 3385,000; 1043,000;    0,000
 462,62; 3309,000; 1186,000;    0,000
 462,90; 3185,000;  886,000;    0,000
 463,19; 3588,000; 1247,000;    0,000
 463,47; 3458,000;  992,000;    0,000
 463,75; 3354,000; 1375,000;    0,000
 464,04; 3444,000; 1000,000;    0,000
 464,32; 3058,000;  832,000;    0,000
 464,61; 3542,000; 1248,000;    0,000
 464,89; 3416,000; 1101,000;    0,000
 465,17; 3765,000; 1514,000;    0,000
 465,46; 3471,000; 1159,000;    0,000
 465,74; 3095,000;  683,000;    0,000
 466,03; 3154,000;  963,000;    0,000
 466,31; 3126,000;  833,000;    0,000
 466,59; 3336,000; 1150,000;    0,000
 466,88; 3299,000;  912,000;    0,000
 467,16; 3563,000; 1179,000;    0,000
 467,44; 3377,000;  988,000;    0,000
 467,73; 3214,000;  798,000;    0,000
 468,01; 3708,000; 1138,000;    0,000
 468,30; 3553,000; 1189,000;    0,000
 468,58; 3723,000; 1308,000;    0,000
 468,86; 3218,000;  815,000;    0,000
 469,15; 3657,000; 1082,000;    0,000
 469,43; 2927,000;  674,000;    0,000
 469,71; 3506,000; 1095,000;    0,000
 470,00; 3457,000;  781,000;    0,000
 470,28; 3591,000;  800,000;    0,000
 470,56; 3612,000; 1276,000;    0,000
 470,85; 3891,000; 1232,000;    0,000
 471,13; 3564,000;  777,000;    0,000
 471,41; 3416,000;  791,000;    0,000
 471,70; 3609,000; 1107,000;    0,000
 471,98; 4272,000; 1945,000;    0,000
 472,26; 3677,000; 1105,000;    0,000
 472,55; 3492,000;  649,000;    0,000
 472,83; 3681,000;  919,000;    0,000
 473,11; 3898,000; 1236,000;    0,000
 473,40; 3857,000; 1188,000;    0,000
 473,68; 4270,000; 1407,000;    0,000
 473,96; 3707,000; 1298,000;    0,000
 474,25; 3690,000;  930,000;    0,000
 474,53; 3194,000;  845,000;    0,000
 474,81; 3610,000; 1171,000;    0,000
 475,10; 3642,000; 1097,000;    0,000
 475,38; 3869,000; 1476,000;    0,000
 475,66; 3578,000; 1098,000;    0,000
 475,94; 3743,000; 1195,000;    0,000
 476,23; 4538,000; 1903,000;    0,000
 476,51; 3677,000; 1219,000;    0,000
 476,79; 3810,000;  937,000;    0,000
 477,08; 3911,000; 1346,000;    0,000
 477,36; 3981,000; 1097,000;    0,000
 477,64; 4103,000; 1162,000;    0,000
 477,92; 4356,000; 1203,000;    0,000
 478,21; 3835,000;  647,000;    0,000
 478,49; 4361,000; 1564,000;    0,000
 478,77; 3888,000;  985,000;    0,000
 479,06; 3825,000; 1000,000;    0,000
 479,34; 3954,000;  918,000;    0,000
 479,62; 3937,000; 1015,000;    0,000
 479,90; 4274,000; 1047,000;    0,000
 480,19; 4237,000; 1490,000;    0,000
 480,47; 3974,000; 1039,000;    0,000
 480,75; 3880,000;  984,000;    0,000
 481,03; 4092,000; 1256,000;    0,000
 481,32; 3976,000; 1199,000;    0,000
 481,60; 4020,000; 1018,000;    0,000
 481,88; 4036,000; 1195,000;    0,000
 482,16; 3942,000;  869,000;    0,000
 482,45; 3913,000;  675,000;    0,000
 482,73; 4412,000; 1188,000;    0,000
 483,01; 4275,000; 1472,000;    0,000
 483,29; 3842,000; 1062,000;    0,000
 483,58; 4682,000; 1904,000;    0,000
 483,86; 4342,000; 1244,000;    0,000
 484,14; 4185,000; 1077,000;    0,000
 484,42; 4083,000; 1037,000;    0,000
 484,71; 4272,000; 1262,000;    0,000
 484,99; 4187,000; 1169,000;    0,000
 485,27; 3892,000;  885,000;    0,000
 485,55; 4250,000; 1219,000;    0,000
 485,83; 3761,000; 1028,000;    0,000
 486,12; 3998,000; 1034,000;    0,000
 486,40; 4459,000; 1328,000;    0,000
 486,68; 4446,000; 1407,000;    0,000
 486,96; 3686,000;  969,000;    0,000
 487,24; 3996,000;  967,000;    0,000
 487,53; 4082,000;  886,000;    0,000
 487,81; 4427,000; 1263,000;    0,000
 488,09; 3712,000; 1023,000;    0,000
 488,37; 4341,000; 1573,000;    0,000
 488,65; 4061,000; 1241,000;    0,000
 488,94; 4595,000; 1244,000;    0,000
 489,22; 3913,000; 1003,000;    0,000
 489,50; 4550,000; 1590,000;    0,000
 489,78; 4018,000; 1072,000;    0,000
 490,06; 4268,000; 1185,000;    0,000
 490,34; 3751,000;  807,000;    0,000
 490,63; 3994,000; 1068,000;    0,000
 490,91; 3778,000;  798,000;    0,000
 491,19; 4107,000; 1047,000;    0,000
 491,47; 4161,000; 1022,000;    0,000
 491,75; 3845,000; 1108,000;    0,000
 492,04; 3968,000; 1019,000;    0,000
 492,32; 4701,000; 1572,000;    0,000
 492,60; 4381,000; 1277,000;    0,000
 492,88; 3862,000;  546,000;    0,000
 493,16; 4300,000; 1183,000;    0,000
 493,44; 4330,000; 1190,000;    0,000
 493,72; 4352,000; 1215,000;    0,000
 494,01; 3966,000; 1253,000;    0,000
 494,29; 3708,000;  670,000;    0,000
 494,57; 3864,000;  978,000;    0,000
 494,85; 4316,000; 1096,000;    0,000
 495,13; 4160,000; 1000,000;    0,000
 495,41; 3942,000; 1100,000;    0,000
 495,69; 4218,000;  984,000;    0,000
 495,98; 4291,000; 1656,000;    0,000
 496,26; 4532,000; 1577,000;    0,000
 496,54; 3765,000;  881,000;    0,000
 496,82; 4027,000; 1181,000;    0,000
 497,10; 3730,000;  793,000;    0,000
 497,38; 4277,000; 1119,000;    0,000
 497,66; 3719,000;  570,000;    0,000
 497,94; 4064,000;  979,000;    0,000
 498,22; 3917,000; 1214,000;    0,000
 498,51; 3937,000;  931,000;    0,000
 498,79; 4506,000; 1581,000;    0,000
 499,07; 3913,000;  894,000;    0,000
 499,35; 3623,000;  727,000;    0,000
 499,63; 3898,000;  880,000;    0,000
 499,91; 4194,000; 1169,000;    0,000
 500,19; 4281,000; 1241,000;    0,000
 500,47; 3866,000;  728,000;    0,000
 500,75; 4323,000; 1050,000;    0,000
 501,03; 4302,000; 1307,000;    0,000
 501,31; 4255,000; 1267,000;    0,000
 501,60; 4410,000; 1486,000;    0,000
 501,88; 3977,000;  881,000;    0,000
 502,16; 4295,000; 1204,000;    0,000
 502,44; 4313,000; 1392,000;    0,000
 502,72; 3943,000; 1057,000;    0,000
 503,00; 4353,000; 1416,000;    0,000
 503,28; 3654,000;  914,000;    0,000
 503,56; 3861,000;  821,000;    0,000
 503,84; 3950,000; 1049,000;    0,000
 504,12; 4441,000; 1353,000;    0,000
 504,40; 3750,000; 1011,000;    0,000
 504,68; 3603,000;  800,000;    0,000
 504,96; 3770,000;  796,000;    0,000
 505,24; 4553,000; 1769,000;    0,000
 505,52; 3832,000; 1142,000;    0,000
 505,80; 4115,000; 1290,000;    0,000
 506,08; 3877,000; 1035,000;    0,000
 506,36; 4255,000; 1397,000;    0,000
 506,65; 3976,000; 1388,000;    0,000
 506,93; 4338,000; 1568,000;    0,000
 507,21; 3841,000; 1160,000;    0,000
 507,49; 4070,000; 1362,000;    0,000
 507,77; 3851,000; 1248,000;    0,000
 508,05; 4096,000; 1345,000;    0,000
 508,33; 3914,000; 1441,000;    0,000
 508,61; 4120,000; 1199,000;    0,000
 508,89; 4000,000; 1634,000;    0,000
 509,17; 3667,000; 1345,000;    0,000
 509,45; 3741,000; 1494,000;    0,000
 509,73; 3423,000; 1355,000;    0,000
 510,01; 3957,000; 1561,000;    0,000
 510,29; 3964,000; 1762,000;    0,000
 510,57; 3877,000; 1536,000;    0,000
 510,85; 4266,000; 1862,000;    0,000
 511,13; 3893,000; 1795,000;    0,000
 511,41; 4180,000; 1925,000;    0,000
 511,69; 4001,000; 2082,000;    0,000
 511,97; 4078,000; 2019,000;    0,000
 512,25; 3870,000; 2184,000;    0,000
 512,53; 3920,000; 1794,000;    0,000
 512,81; 3905,000; 2290,000;    0,000
 513,09; 4206,000; 2336,000;    0,000
 513,37; 3564,000; 1747,000;    0,000
 513,65; 4133,000; 2511,000;    0,000
 513,93; 3989,000; 2228,000;    0,000
 514,21; 4204,000; 2416,000;    0,000
 514,48; 3828,000; 2059,000;    0,000
 514,76; 4294,000; 2942,000;    0,000
 515,04; 3892,000; 2545,000;    0,000
 515,32; 4586,000; 3095,000;    0,000
 515,60; 3761,000; 2559,000;    0,000
 515,88; 4200,000; 3136,000;    0,000
 516,16; 3940,000; 2606,000;    0,000
 516,44; 4208,000; 3081,000;    0,000
 516,72; 4000,000; 3141,000;    0,000
 517,00; 4678,000; 3828,000;    0,000
 517,28; 3905,000; 3197,000;    0,000
 517,56; 4176,000; 3820,000;    0,000
 517,84; 4015,000; 3676,000;    0,000
 518,12; 4278,000; 3803,000;    0,000
 518,40; 3766,000; 3627,000;    0,000
 518,68; 3992,000; 3749,000;    0,000
 518,96; 4259,000; 3771,000;    0,000
 519,23; 4735,000; 4397,000;    0,000
 519,51; 4656,000; 4469,000;    0,000
 519,79; 4713,000; 4456,000;    0,000
 520,07; 4995,000; 5776,000;    0,000
 520,35; 4423,000; 4760,000;    0,000
 520,63; 4543,000; 5546,000;    0,000
 520,91; 4462,000; 5251,000;    0,000
 521,19; 4468,000; 5085,000;    0,000
