qd2_maple_red_orange
Integration time [ms]:  500,00
Averaging Nr. [scans]: 1
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1412150E1
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
 450,10;  903,000;  480,000;    0,000
 450,38; 1073,000;  743,000;    0,000
 450,67; 1668,000; 1212,000;    0,000
 450,95; 1322,000;  890,000;    0,000
 451,24;  975,000;  478,000;    0,000
 451,52; 1473,000;  717,000;    0,000
 451,81; 1417,000;  999,000;    0,000
 452,09; 1369,000; 1007,000;    0,000
 452,38; 1479,000; 1098,000;    0,000
 452,66; 1283,000;  852,000;    0,000
 452,95; 1037,000;  938,000;    0,000
 453,23; 1768,000; 1266,000;    0,000
 453,52; 1337,000; 1055,000;    0,000
 453,80; 1651,000; 1298,000;    0,000
 454,08; 1478,000; 1019,000;    0,000
 454,37; 1280,000;  832,000;    0,000
 454,65; 1118,000;  906,000;    0,000
 454,94; 1490,000; 1042,000;    0,000
 455,22;  966,000;  650,000;    0,000
 455,51; 1340,000;  664,000;    0,000
 455,79; 1620,000; 1497,000;    0,000
 456,08; 1644,000; 1360,000;    0,000
 456,36; 1847,000; 1266,000;    0,000
 456,65; 1522,000; 1088,000;    0,000
 456,93; 1206,000;  871,000;    0,000
 457,22; 1311,000;  715,000;    0,000
 457,50; 1058,000;  671,000;    0,000
 457,79; 1279,000;  772,000;    0,000
 458,07; 1667,000; 1381,000;    0,000
 458,35; 1388,000;  832,000;    0,000
 458,64; 1106,000;  905,000;    0,000
 458,92; 1848,000; 1508,000;    0,000
 459,21; 1492,000;  919,000;    0,000
 459,49; 1209,000;  909,000;    0,000
 459,78; 1398,000;  975,000;    0,000
 460,06; 1236,000;  921,000;    0,000
 460,34; 1286,000;  777,000;    0,000
 460,63; 1139,000;  756,000;    0,000
 460,91; 1229,000;  756,000;    0,000
 461,20; 1386,000;  910,000;    0,000
 461,48; 1310,000; 1030,000;    0,000
 461,77; 1388,000;  895,000;    0,000
 462,05; 1326,000;  991,000;    0,000
 462,33; 1344,000; 1043,000;    0,000
 462,62; 1563,000; 1186,000;    0,000
 462,90; 1348,000;  886,000;    0,000
 463,19; 1494,000; 1247,000;    0,000
 463,47; 1706,000;  992,000;    0,000
 463,75; 1560,000; 1375,000;    0,000
 464,04; 1475,000; 1000,000;    0,000
 464,32; 1312,000;  832,000;    0,000
 464,61; 1584,000; 1248,000;    0,000
 464,89; 1441,000; 1101,000;    0,000
 465,17; 1937,000; 1514,000;    0,000
 465,46; 1560,000; 1159,000;    0,000
 465,74; 1153,000;  683,000;    0,000
 466,03; 1238,000;  963,000;    0,000
 466,31; 1298,000;  833,000;    0,000
 466,59; 1639,000; 1150,000;    0,000
 466,88; 1527,000;  912,000;    0,000
 467,16; 1601,000; 1179,000;    0,000
 467,44; 1450,000;  988,000;    0,000
 467,73; 1233,000;  798,000;    0,000
 468,01; 1875,000; 1138,000;    0,000
 468,30; 1576,000; 1189,000;    0,000
 468,58; 1704,000; 1308,000;    0,000
 468,86; 1243,000;  815,000;    0,000
 469,15; 1636,000; 1082,000;    0,000
 469,43; 1134,000;  674,000;    0,000
 469,71; 1671,000; 1095,000;    0,000
 470,00; 1220,000;  781,000;    0,000
 470,28; 1439,000;  800,000;    0,000
 470,56; 1774,000; 1276,000;    0,000
 470,85; 1806,000; 1232,000;    0,000
 471,13; 1270,000;  777,000;    0,000
 471,41; 1443,000;  791,000;    0,000
 471,70; 1412,000; 1107,000;    0,000
 471,98; 2286,000; 1945,000;    0,000
 472,26; 1571,000; 1105,000;    0,000
 472,55; 1200,000;  649,000;    0,000
 472,83; 1446,000;  919,000;    0,000
 473,11; 1671,000; 1236,000;    0,000
 473,40; 1667,000; 1188,000;    0,000
 473,68; 2091,000; 1407,000;    0,000
 473,96; 1482,000; 1298,000;    0,000
 474,25; 1620,000;  930,000;    0,000
 474,53; 1370,000;  845,000;    0,000
 474,81; 1499,000; 1171,000;    0,000
 475,10; 1588,000; 1097,000;    0,000
 475,38; 1782,000; 1476,000;    0,000
 475,66; 1482,000; 1098,000;    0,000
 475,94; 1534,000; 1195,000;    0,000
 476,23; 2284,000; 1903,000;    0,000
 476,51; 1631,000; 1219,000;    0,000
 476,79; 1337,000;  937,000;    0,000
 477,08; 1632,000; 1346,000;    0,000
 477,36; 1761,000; 1097,000;    0,000
 477,64; 1703,000; 1162,000;    0,000
 477,92; 2018,000; 1203,000;    0,000
 478,21; 1358,000;  647,000;    0,000
 478,49; 2000,000; 1564,000;    0,000
 478,77; 1578,000;  985,000;    0,000
 479,06; 1580,000; 1000,000;    0,000
 479,34; 1526,000;  918,000;    0,000
 479,62; 1751,000; 1015,000;    0,000
 479,90; 1683,000; 1047,000;    0,000
 480,19; 1997,000; 1490,000;    0,000
 480,47; 1677,000; 1039,000;    0,000
 480,75; 1437,000;  984,000;    0,000
 481,03; 1951,000; 1256,000;    0,000
 481,32; 1744,000; 1199,000;    0,000
 481,60; 1738,000; 1018,000;    0,000
 481,88; 1769,000; 1195,000;    0,000
 482,16; 1780,000;  869,000;    0,000
 482,45; 1698,000;  675,000;    0,000
 482,73; 1943,000; 1188,000;    0,000
 483,01; 2031,000; 1472,000;    0,000
 483,29; 1618,000; 1062,000;    0,000
 483,58; 2330,000; 1904,000;    0,000
 483,86; 2048,000; 1244,000;    0,000
 484,14; 1850,000; 1077,000;    0,000
 484,42; 1841,000; 1037,000;    0,000
 484,71; 1767,000; 1262,000;    0,000
 484,99; 1858,000; 1169,000;    0,000
 485,27; 1710,000;  885,000;    0,000
 485,55; 2016,000; 1219,000;    0,000
 485,83; 1701,000; 1028,000;    0,000
 486,12; 1893,000; 1034,000;    0,000
 486,40; 1767,000; 1328,000;    0,000
 486,68; 2004,000; 1407,000;    0,000
 486,96; 1506,000;  969,000;    0,000
 487,24; 1796,000;  967,000;    0,000
 487,53; 1625,000;  886,000;    0,000
 487,81; 1929,000; 1263,000;    0,000
 488,09; 1634,000; 1023,000;    0,000
 488,37; 2166,000; 1573,000;    0,000
 488,65; 1804,000; 1241,000;    0,000
 488,94; 1840,000; 1244,000;    0,000
 489,22; 1439,000; 1003,000;    0,000
 489,50; 1914,000; 1590,000;    0,000
 489,78; 1501,000; 1072,000;    0,000
 490,06; 1829,000; 1185,000;    0,000
 490,34; 1296,000;  807,000;    0,000
