qd3_hops_yellow_2
Integration time [ms]:  500,00
Averaging Nr. [scans]: 1
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1412150E1
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
 430,08;40168,000; 2793,000;    0,000
 430,37;42620,000; 3226,000;    0,000
 430,65;43940,000; 3038,000;    0,000
 430,94;44649,000; 3643,000;    0,000
 431,23;45562,000; 3501,000;    0,000
 431,51;46784,000; 3635,000;    0,000
 431,80;48358,000; 3812,000;    0,000
 432,09;47976,000; 3784,000;    0,000
 432,37;48913,000; 4191,000;    0,000
 432,66;49687,000; 4093,000;    0,000
 432,95;49454,000; 3871,000;    0,000
 433,23;51179,000; 4511,000;    0,000
 433,52;50654,000; 4259,000;    0,000
 433,81;50657,000; 4230,000;    0,000
 434,09;51406,000; 4322,000;    0,000
 434,38;50531,000; 4106,000;    0,000
 434,66;51012,000; 4497,000;    0,000
 434,95;51197,000; 4346,000;    0,000
 435,24;50523,000; 4354,000;    0,000
 435,52;50835,000; 4004,000;    0,000
 435,81;49946,000; 3892,000;    0,000
 436,10;50688,000; 4531,000;    0,000
 436,38;50643,000; 4278,000;    0,000
 436,67;51334,000; 4196,000;    0,000
 436,95;50840,000; 4319,000;    0,000
 437,24;49841,000; 4133,000;    0,000
 437,53;49906,000; 3687,000;    0,000
 437,81;50348,000; 4544,000;    0,000
 438,10;50867,000; 4729,000;    0,000
 438,39;50086,000; 3826,000;    0,000
 438,67;50093,000; 3878,000;    0,000
 438,96;49725,000; 4744,000;    0,000
 439,24;48902,000; 4235,000;    0,000
 439,53;48630,000; 4443,000;    0,000
 439,82;46345,000; 3668,000;    0,000
 440,10;45923,000; 4050,000;    0,000
 440,39;45353,000; 3995,000;    0,000
 440,67;42373,000; 3706,000;    0,000
 440,96;40725,000; 3703,000;    0,000
 441,25;37775,000; 3713,000;    0,000
 441,53;33112,000; 3424,000;    0,000
 441,82;24895,000; 2410,000;    0,000
 442,10;15435,000; 2274,000;    0,000
 442,39; 7075,000; 1444,000;    0,000
 442,67; 8316,000; 4458,000;    0,000
 442,96; 4908,000; 1101,000;    0,000
 443,25; 4752,000;  738,000;    0,000
 443,53; 5818,000; 1578,000;    0,000
 443,82; 5124,000;  791,000;    0,000
 444,10; 5060,000; 1148,000;    0,000
 444,39; 5014,000; 1098,000;    0,000
 444,67; 5504,000; 1066,000;    0,000
 444,96; 4853,000;  674,000;    0,000
 445,24; 4834,000; 1002,000;    0,000
 445,53; 5020,000;  837,000;    0,000
 445,82; 5371,000; 1072,000;    0,000
 446,10; 5100,000;  884,000;    0,000
 446,39; 4853,000;  670,000;    0,000
 446,67; 5279,000;  810,000;    0,000
 446,96; 4732,000;  727,000;    0,000
 447,24; 5026,000;  677,000;    0,000
 447,53; 5042,000;  749,000;    0,000
 447,81; 4977,000;  766,000;    0,000
 448,10; 5486,000;  990,000;    0,000
 448,38; 5096,000;  573,000;    0,000
 448,67; 5587,000; 1209,000;    0,000
 448,95; 5431,000; 1076,000;    0,000
 449,24; 5367,000; 1090,000;    0,000
 449,53; 5571,000;  990,000;    0,000
 449,81; 4834,000;  561,000;    0,000
 450,10; 5048,000;  480,000;    0,000
 450,38; 5008,000;  743,000;    0,000
 450,67; 5672,000; 1212,000;    0,000
 450,95; 5708,000;  890,000;    0,000
 451,24; 5145,000;  478,000;    0,000
 451,52; 5688,000;  717,000;    0,000
 451,81; 5800,000;  999,000;    0,000
 452,09; 5822,000; 1007,000;    0,000
 452,38; 6006,000; 1098,000;    0,000
 452,66; 5753,000;  852,000;    0,000
 452,95; 5520,000;  938,000;    0,000
 453,23; 6180,000; 1266,000;    0,000
 453,52; 5975,000; 1055,000;    0,000
 453,80; 6361,000; 1298,000;    0,000
 454,08; 6209,000; 1019,000;    0,000
 454,37; 5696,000;  832,000;    0,000
 454,65; 5966,000;  906,000;    0,000
 454,94; 6362,000; 1042,000;    0,000
 455,22; 5549,000;  650,000;    0,000
 455,51; 5775,000;  664,000;    0,000
 455,79; 6944,000; 1497,000;    0,000
 456,08; 6449,000; 1360,000;    0,000
 456,36; 6903,000; 1266,000;    0,000
 456,65; 6335,000; 1088,000;    0,000
 456,93; 6422,000;  871,000;    0,000
 457,22; 6040,000;  715,000;    0,000
 457,50; 6005,000;  671,000;    0,000
 457,79; 6532,000;  772,000;    0,000
 458,07; 6948,000; 1381,000;    0,000
 458,35; 6571,000;  832,000;    0,000
 458,64; 6610,000;  905,000;    0,000
 458,92; 7409,000; 1508,000;    0,000
 459,21; 6710,000;  919,000;    0,000
 459,49; 6450,000;  909,000;    0,000
 459,78; 6778,000;  975,000;    0,000
 460,06; 6669,000;  921,000;    0,000
 460,34; 6749,000;  777,000;    0,000
 460,63; 7171,000;  756,000;    0,000
 460,91; 6827,000;  756,000;    0,000
 461,20; 7051,000;  910,000;    0,000
 461,48; 6985,000; 1030,000;    0,000
 461,77; 7033,000;  895,000;    0,000
 462,05; 7094,000;  991,000;    0,000
 462,33; 7452,000; 1043,000;    0,000
 462,62; 7724,000; 1186,000;    0,000
 462,90; 7483,000;  886,000;    0,000
 463,19; 8399,000; 1247,000;    0,000
 463,47; 7983,000;  992,000;    0,000
 463,75; 8370,000; 1375,000;    0,000
 464,04; 7926,000; 1000,000;    0,000
 464,32; 7548,000;  832,000;    0,000
 464,61; 8166,000; 1248,000;    0,000
 464,89; 8142,000; 1101,000;    0,000
 465,17; 8605,000; 1514,000;    0,000
 465,46; 8257,000; 1159,000;    0,000
 465,74; 8008,000;  683,000;    0,000
 466,03; 8023,000;  963,000;    0,000
 466,31; 8271,000;  833,000;    0,000
 466,59; 9051,000; 1150,000;    0,000
 466,88; 8697,000;  912,000;    0,000
 467,16; 9390,000; 1179,000;    0,000
 467,44; 9054,000;  988,000;    0,000
 467,73; 8570,000;  798,000;    0,000
 468,01; 9518,000; 1138,000;    0,000
 468,30; 9393,000; 1189,000;    0,000
 468,58; 9049,000; 1308,000;    0,000
 468,86; 8897,000;  815,000;    0,000
 469,15; 9521,000; 1082,000;    0,000
 469,43; 8963,000;  674,000;    0,000
 469,71; 9587,000; 1095,000;    0,000
 470,00; 9481,000;  781,000;    0,000
 470,28; 9433,000;  800,000;    0,000
 470,56;10695,000; 1276,000;    0,000
 470,85;10324,000; 1232,000;    0,000
 471,13; 9888,000;  777,000;    0,000
 471,41;10061,000;  791,000;    0,000
 471,70;10223,000; 1107,000;    0,000
 471,98;11506,000; 1945,000;    0,000
 472,26;10326,000; 1105,000;    0,000
 472,55; 9782,000;  649,000;    0,000
 472,83;10535,000;  919,000;    0,000
 473,11;10974,000; 1236,000;    0,000
 473,40;11377,000; 1188,000;    0,000
 473,68;11725,000; 1407,000;    0,000
 473,96;11055,000; 1298,000;    0,000
 474,25;10796,000;  930,000;    0,000
 474,53;10943,000;  845,000;    0,000
 474,81;11311,000; 1171,000;    0,000
 475,10;11391,000; 1097,000;    0,000
 475,38;11376,000; 1476,000;    0,000
 475,66;11610,000; 1098,000;    0,000
 475,94;11666,000; 1195,000;    0,000
 476,23;13040,000; 1903,000;    0,000
 476,51;11998,000; 1219,000;    0,000
 476,79;12232,000;  937,000;    0,000
 477,08;12341,000; 1346,000;    0,000
 477,36;12445,000; 1097,000;    0,000
 477,64;12786,000; 1162,000;    0,000
 477,92;12847,000; 1203,000;    0,000
 478,21;12450,000;  647,000;    0,000
 478,49;13567,000; 1564,000;    0,000
 478,77;12609,000;  985,000;    0,000
 479,06;12789,000; 1000,000;    0,000
 479,34;13612,000;  918,000;    0,000
 479,62;13231,000; 1015,000;    0,000
 479,90;13582,000; 1047,000;    0,000
