qd5_adirondack_green
Integration time [ms]:  500,00
Averaging Nr. [scans]: 1
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1412150E1
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
 379,85;63711,000;12247,000;    0,000
 380,14;63918,000;11310,000;    0,000
 380,43;63711,000;11443,000;    0,000
 380,72;63918,000;12082,000;    0,000
 381,01;63711,000;11839,000;    0,000
 381,30;63918,000;11308,000;    0,000
 381,59;63711,000;11084,000;    0,000
 381,88;63918,000;10752,000;    0,000
 382,17;63711,000;10656,000;    0,000
 382,46;63918,000;11054,000;    0,000
 382,75;63711,000;10779,000;    0,000
 383,04;63918,000;10369,000;    0,000
 383,33;63711,000;10529,000;    0,000
 383,62;63918,000;10143,000;    0,000
 383,91;63711,000; 9842,000;    0,000
 384,20;63918,000;10664,000;    0,000
 384,49;63711,000;10016,000;    0,000
 384,78;63918,000; 9537,000;    0,000
 385,07;63711,000; 9869,000;    0,000
 385,36;63918,000; 9800,000;    0,000
 385,65;63711,000; 9627,000;    0,000
 385,94;63918,000; 9539,000;    0,000
 386,23;63711,000; 9454,000;    0,000
 386,52;63918,000; 8805,000;    0,000
 386,81;63711,000; 9847,000;    0,000
 387,10;63918,000; 9246,000;    0,000
 387,39;63711,000; 8569,000;    0,000
 387,68;63918,000; 8956,000;    0,000
 387,97;63711,000; 9054,000;    0,000
 388,26;63918,000; 8392,000;    0,000
 388,55;63711,000; 8528,000;    0,000
 388,84;63918,000; 8787,000;    0,000
 389,13;63711,000; 8379,000;    0,000
 389,42;63918,000; 8860,000;    0,000
 389,71;63711,000; 8775,000;    0,000
 390,00;63918,000; 8527,000;    0,000
 390,29;63711,000; 8773,000;    0,000
 390,58;63918,000; 8302,000;    0,000
 390,87;63711,000; 8653,000;    0,000
 391,16;63918,000; 8430,000;    0,000
 391,45;63711,000; 8257,000;    0,000
 391,74;63918,000; 8053,000;    0,000
 392,03;63711,000; 8568,000;    0,000
 392,32;63918,000; 7993,000;    0,000
 392,61;63711,000; 7782,000;    0,000
 392,90;63918,000; 7701,000;    0,000
 393,19;63711,000; 7850,000;    0,000
 393,48;63918,000; 7493,000;    0,000
 393,77;63711,000; 7194,000;    0,000
 394,06;63918,000; 7300,000;    0,000
 394,35;63711,000; 7192,000;    0,000
 394,64;63918,000; 7166,000;    0,000
 394,93;63711,000; 6812,000;    0,000
 395,22;62331,000; 7084,000;    0,000
 395,51;61334,000; 7275,000;    0,000
 395,80;59876,000; 6721,000;    0,000
 396,09;58351,000; 6734,000;    0,000
 396,38;58009,000; 6827,000;    0,000
 396,67;55950,000; 6625,000;    0,000
 396,95;55694,000; 7214,000;    0,000
 397,24;53750,000; 7052,000;    0,000
 397,53;54704,000; 8068,000;    0,000
 397,82;56807,000; 8647,000;    0,000
 398,11;59056,000; 9783,000;    0,000
 398,40;61625,000;10706,000;    0,000
 398,69;63918,000;11843,000;    0,000
 398,98;63711,000;12285,000;    0,000
 399,27;63918,000;12832,000;    0,000
 399,56;63711,000;12997,000;    0,000
 399,85;63918,000;13598,000;    0,000
 400,14;63711,000;14305,000;    0,000
 400,42;63918,000;14131,000;    0,000
 400,71;63711,000;13799,000;    0,000
 401,00;63918,000;14597,000;    0,000
 401,29;63711,000;14540,000;    0,000
 401,58;63918,000;14557,000;    0,000
 401,87;63711,000;15101,000;    0,000
 402,16;63918,000;14872,000;    0,000
 402,45;63711,000;14890,000;    0,000
 402,74;63918,000;15279,000;    0,000
 403,03;63711,000;14890,000;    0,000
 403,31;63918,000;15193,000;    0,000
 403,60;63711,000;14965,000;    0,000
 403,89;63918,000;14546,000;    0,000
 404,18;63711,000;14709,000;    0,000
 404,47;63918,000;14314,000;    0,000
 404,76;63711,000;14718,000;    0,000
 405,05;63918,000;14495,000;    0,000
 405,34;63711,000;13520,000;    0,000
 405,62;63918,000;14395,000;    0,000
 405,91;63711,000;14404,000;    0,000
 406,20;63918,000;14296,000;    0,000
 406,49;63711,000;14141,000;    0,000
 406,78;63918,000;13849,000;    0,000
 407,07;63711,000;13801,000;    0,000
 407,36;63918,000;13823,000;    0,000
 407,64;63711,000;13621,000;    0,000
 407,93;63918,000;13981,000;    0,000
 408,22;63711,000;13202,000;    0,000
 408,51;63918,000;13321,000;    0,000
 408,80;63711,000;12237,000;    0,000
 409,09;63918,000;12421,000;    0,000
 409,38;63711,000;11910,000;    0,000
 409,66;63918,000;12082,000;    0,000
 409,95;62927,000;11496,000;    0,000
 410,24;59674,000; 9873,000;    0,000
 410,53;56111,000; 8962,000;    0,000
 410,82;52515,000; 7956,000;    0,000
 411,11;47332,000; 7008,000;    0,000
 411,39;41412,000; 6189,000;    0,000
 411,68;35183,000; 4926,000;    0,000
 411,97;29038,000; 3552,000;    0,000
 412,26;22774,000; 3121,000;    0,000
 412,55;18495,000; 3057,000;    0,000
 412,83;16390,000; 3416,000;    0,000
 413,12;15548,000; 2552,000;    0,000
 413,41;14613,000; 2621,000;    0,000
 413,70;14962,000; 3321,000;    0,000
 413,99;13006,000; 2190,000;    0,000
 414,27;12556,000; 2051,000;    0,000
 414,56;12128,000; 2295,000;    0,000
 414,85;11541,000; 2483,000;    0,000
 415,14;10527,000; 2062,000;    0,000
 415,43;10224,000; 1646,000;    0,000
 415,71; 9196,000; 1325,000;    0,000
 416,00; 8827,000; 1612,000;    0,000
 416,29; 8807,000; 1599,000;    0,000
 416,58; 8560,000; 1686,000;    0,000
 416,87; 8432,000; 1708,000;    0,000
 417,15; 7795,000; 1217,000;    0,000
 417,44; 7652,000; 1707,000;    0,000
 417,73; 7988,000; 1774,000;    0,000
 418,02; 7648,000; 1850,000;    0,000
 418,30; 7003,000; 1393,000;    0,000
 418,59; 6848,000; 1702,000;    0,000
 418,88; 7027,000; 1614,000;    0,000
 419,17; 6374,000; 1292,000;    0,000
 419,45; 6403,000; 1342,000;    0,000
 419,74; 6082,000; 1466,000;    0,000
 420,03; 5657,000;  888,000;    0,000
 420,32; 5692,000; 1298,000;    0,000
 420,60; 5798,000; 1633,000;    0,000
 420,89; 5436,000; 1336,000;    0,000
 421,18; 5690,000; 1224,000;    0,000
 421,47; 4889,000;  915,000;    0,000
 421,75; 4677,000;  798,000;    0,000
 422,04; 4877,000;  988,000;    0,000
 422,33; 4719,000;  919,000;    0,000
 422,62; 4657,000; 1261,000;    0,000
 422,90; 4389,000;  868,000;    0,000
 423,19; 4099,000;  868,000;    0,000
 423,48; 4151,000;  953,000;    0,000
 423,77; 4078,000;  989,000;    0,000
 424,05; 3877,000;  771,000;    0,000
 424,34; 4019,000;  777,000;    0,000
 424,63; 4262,000; 1289,000;    0,000
 424,91; 3906,000; 1252,000;    0,000
 425,20; 3614,000;  825,000;    0,000
 425,49; 3653,000; 1191,000;    0,000
 425,78; 4098,000; 1265,000;    0,000
 426,06; 3677,000;  972,000;    0,000
 426,35; 4478,000; 1885,000;    0,000
 426,64; 3707,000; 1272,000;    0,000
 426,92; 3957,000; 1358,000;    0,000
 427,21; 3073,000;  772,000;    0,000
 427,50; 3091,000;  471,000;    0,000
 427,78; 3017,000;  580,000;    0,000
 428,07;11256,000;10971,000;    0,000
 428,36; 2789,000;  696,000;    0,000
 428,65; 4033,000; 1755,000;    0,000
 428,93; 4060,000; 1399,000;    0,000
 429,22; 5559,000; 2217,000;    0,000
 429,51; 6556,000; 2177,000;    0,000
 429,79; 8085,000; 2359,000;    0,000
 430,08;10175,000; 2793,000;    0,000
 430,37;11809,000; 3226,000;    0,000
 430,65;13532,000; 3038,000;    0,000
 430,94;15521,000; 3643,000;    0,000
 431,23;16551,000; 3501,000;    0,000
 431,51;17334,000; 3635,000;    0,000
 431,80;18641,000; 3812,000;    0,000
 432,09;19461,000; 3784,000;    0,000
 432,37;19649,000; 4191,000;    0,000
 432,66;20596,000; 4093,000;    0,000
 432,95;20691,000; 3871,000;    0,000
 433,23;21607,000; 4511,000;    0,000
 433,52;21345,000; 4259,000;    0,000
 433,81;21587,000; 4230,000;    0,000
 434,09;22264,000; 4322,000;    0,000
 434,38;22026,000; 4106,000;    0,000
 434,66;22194,000; 4497,000;    0,000
 434,95;22463,000; 4346,000;    0,000
 435,24;21814,000; 4354,000;    0,000
 435,52;21981,000; 4004,000;    0,000
 435,81;20837,000; 3892,000;    0,000
 436,10;21980,000; 4531,000;    0,000
 436,38;22076,000; 4278,000;    0,000
 436,67;22300,000; 4196,000;    0,000
 436,95;21533,000; 4319,000;    0,000
 437,24;21669,000; 4133,000;    0,000
 437,53;21590,000; 3687,000;    0,000
 437,81;22351,000; 4544,000;    0,000
 438,10;22220,000; 4729,000;    0,000
 438,39;22689,000; 3826,000;    0,000
 438,67;22461,000; 3878,000;    0,000
 438,96;22678,000; 4744,000;    0,000
 439,24;21774,000; 4235,000;    0,000
 439,53;21565,000; 4443,000;    0,000
 439,82;20791,000; 3668,000;    0,000
 440,10;20531,000; 4050,000;    0,000
 440,39;19607,000; 3995,000;    0,000
 440,67;19208,000; 3706,000;    0,000
 440,96;18233,000; 3703,000;    0,000
 441,25;18518,000; 3713,000;    0,000
 441,53;16694,000; 3424,000;    0,000
 441,82;14914,000; 2410,000;    0,000
 442,10;13102,000; 2274,000;    0,000
 442,39;11571,000; 1444,000;    0,000
 442,67;12121,000; 4458,000;    0,000
 442,96; 7826,000; 1101,000;    0,000
 443,25; 5859,000;  738,000;    0,000
 443,53; 5204,000; 1578,000;    0,000
 443,82; 3120,000;  791,000;    0,000
 444,10; 3097,000; 1148,000;    0,000
 444,39; 2837,000; 1098,000;    0,000
 444,67; 3370,000; 1066,000;    0,000
 444,96; 2358,000;  674,000;    0,000
 445,24; 2819,000; 1002,000;    0,000
 445,53; 2835,000;  837,000;    0,000
 445,82; 3479,000; 1072,000;    0,000
 446,10; 2935,000;  884,000;    0,000
 446,39; 2980,000;  670,000;    0,000
 446,67; 3042,000;  810,000;    0,000
 446,96; 2952,000;  727,000;    0,000
 447,24; 2638,000;  677,000;    0,000
 447,53; 2878,000;  749,000;    0,000
 447,81; 2692,000;  766,000;    0,000
 448,10; 3252,000;  990,000;    0,000
 448,38; 2782,000;  573,000;    0,000
 448,67; 3440,000; 1209,000;    0,000
 448,95; 2921,000; 1076,000;    0,000
 449,24; 3505,000; 1090,000;    0,000
 449,53; 3316,000;  990,000;    0,000
 449,81; 2958,000;  561,000;    0,000
 450,10; 2760,000;  480,000;    0,000
 450,38; 3221,000;  743,000;    0,000
 450,67; 3763,000; 1212,000;    0,000
 450,95; 3323,000;  890,000;    0,000
 451,24; 2971,000;  478,000;    0,000
 451,52; 3461,000;  717,000;    0,000
 451,81; 3543,000;  999,000;    0,000
 452,09; 3648,000; 1007,000;    0,000
 452,38; 3692,000; 1098,000;    0,000
 452,66; 3592,000;  852,000;    0,000
 452,95; 3429,000;  938,000;    0,000
 453,23; 4148,000; 1266,000;    0,000
 453,52; 3912,000; 1055,000;    0,000
 453,80; 4297,000; 1298,000;    0,000
 454,08; 4082,000; 1019,000;    0,000
 454,37; 3787,000;  832,000;    0,000
 454,65; 3682,000;  906,000;    0,000
 454,94; 4285,000; 1042,000;    0,000
 455,22; 3631,000;  650,000;    0,000
 455,51; 3834,000;  664,000;    0,000
 455,79; 4446,000; 1497,000;    0,000
 456,08; 4540,000; 1360,000;    0,000
 456,36; 4741,000; 1266,000;    0,000
 456,65; 4388,000; 1088,000;    0,000
 456,93; 4023,000;  871,000;    0,000
 457,22; 4154,000;  715,000;    0,000
 457,50; 4202,000;  671,000;    0,000
 457,79; 4553,000;  772,000;    0,000
 458,07; 4860,000; 1381,000;    0,000
 458,35; 4824,000;  832,000;    0,000
 458,64; 4657,000;  905,000;    0,000
 458,92; 5288,000; 1508,000;    0,000
 459,21; 4843,000;  919,000;    0,000
 459,49; 5049,000;  909,000;    0,000
 459,78; 5114,000;  975,000;    0,000
 460,06; 4955,000;  921,000;    0,000
 460,34; 5020,000;  777,000;    0,000
 460,63; 5178,000;  756,000;    0,000
 460,91; 5171,000;  756,000;    0,000
 461,20; 5762,000;  910,000;    0,000
 461,48; 5492,000; 1030,000;    0,000
 461,77; 5661,000;  895,000;    0,000
 462,05; 5947,000;  991,000;    0,000
 462,33; 6316,000; 1043,000;    0,000
 462,62; 5933,000; 1186,000;    0,000
 462,90; 5947,000;  886,000;    0,000
 463,19; 6145,000; 1247,000;    0,000
 463,47; 6412,000;  992,000;    0,000
 463,75; 6500,000; 1375,000;    0,000
 464,04; 6913,000; 1000,000;    0,000
 464,32; 6692,000;  832,000;    0,000
 464,61; 7007,000; 1248,000;    0,000
 464,89; 6980,000; 1101,000;    0,000
 465,17; 7673,000; 1514,000;    0,000
 465,46; 7561,000; 1159,000;    0,000
 465,74; 7255,000;  683,000;    0,000
 466,03; 7088,000;  963,000;    0,000
 466,31; 7619,000;  833,000;    0,000
 466,59; 8345,000; 1150,000;    0,000
 466,88; 8385,000;  912,000;    0,000
 467,16; 8168,000; 1179,000;    0,000
 467,44; 8335,000;  988,000;    0,000
 467,73; 8288,000;  798,000;    0,000
 468,01; 9385,000; 1138,000;    0,000
 468,30; 9375,000; 1189,000;    0,000
 468,58; 9165,000; 1308,000;    0,000
 468,86; 9296,000;  815,000;    0,000
 469,15; 9799,000; 1082,000;    0,000
 469,43; 9331,000;  674,000;    0,000
 469,71;10218,000; 1095,000;    0,000
 470,00; 9623,000;  781,000;    0,000
 470,28;10343,000;  800,000;    0,000
 470,56;10890,000; 1276,000;    0,000
 470,85;11182,000; 1232,000;    0,000
 471,13;10729,000;  777,000;    0,000
 471,41;11468,000;  791,000;    0,000
 471,70;11726,000; 1107,000;    0,000
 471,98;12534,000; 1945,000;    0,000
 472,26;12009,000; 1105,000;    0,000
 472,55;12253,000;  649,000;    0,000
 472,83;12518,000;  919,000;    0,000
 473,11;13196,000; 1236,000;    0,000
 473,40;12887,000; 1188,000;    0,000
 473,68;14233,000; 1407,000;    0,000
 473,96;13705,000; 1298,000;    0,000
 474,25;14212,000;  930,000;    0,000
 474,53;14044,000;  845,000;    0,000
 474,81;15196,000; 1171,000;    0,000
 475,10;14937,000; 1097,000;    0,000
 475,38;15751,000; 1476,000;    0,000
 475,66;15446,000; 1098,000;    0,000
 475,94;15979,000; 1195,000;    0,000
 476,23;17468,000; 1903,000;    0,000
 476,51;16875,000; 1219,000;    0,000
 476,79;16962,000;  937,000;    0,000
 477,08;17726,000; 1346,000;    0,000
 477,36;18074,000; 1097,000;    0,000
 477,64;18831,000; 1162,000;    0,000
 477,92;19150,000; 1203,000;    0,000
 478,21;19232,000;  647,000;    0,000
 478,49;20067,000; 1564,000;    0,000
 478,77;20474,000;  985,000;    0,000
 479,06;20210,000; 1000,000;    0,000
 479,34;20882,000;  918,000;    0,000
 479,62;21130,000; 1015,000;    0,000
 479,90;21738,000; 1047,000;    0,000
 480,19;22815,000; 1490,000;    0,000
 480,47;22224,000; 1039,000;    0,000
 480,75;22797,000;  984,000;    0,000
 481,03;23730,000; 1256,000;    0,000
 481,32;23827,000; 1199,000;    0,000
 481,60;24250,000; 1018,000;    0,000
 481,88;25104,000; 1195,000;    0,000
 482,16;25253,000;  869,000;    0,000
 482,45;25419,000;  675,000;    0,000
 482,73;26772,000; 1188,000;    0,000
 483,01;27473,000; 1472,000;    0,000
 483,29;27847,000; 1062,000;    0,000
 483,58;28805,000; 1904,000;    0,000
 483,86;29056,000; 1244,000;    0,000
 484,14;28750,000; 1077,000;    0,000
 484,42;29007,000; 1037,000;    0,000
 484,71;30208,000; 1262,000;    0,000
 484,99;30941,000; 1169,000;    0,000
 485,27;30860,000;  885,000;    0,000
 485,55;32206,000; 1219,000;    0,000
 485,83;32338,000; 1028,000;    0,000
 486,12;32321,000; 1034,000;    0,000
 486,40;32755,000; 1328,000;    0,000
 486,68;34523,000; 1407,000;    0,000
 486,96;34509,000;  969,000;    0,000
 487,24;35518,000;  967,000;    0,000
 487,53;35481,000;  886,000;    0,000
 487,81;36356,000; 1263,000;    0,000
 488,09;36472,000; 1023,000;    0,000
 488,37;37405,000; 1573,000;    0,000
 488,65;38015,000; 1241,000;    0,000
 488,94;38549,000; 1244,000;    0,000
 489,22;38684,000; 1003,000;    0,000
 489,50;39431,000; 1590,000;    0,000
 489,78;39679,000; 1072,000;    0,000
 490,06;40954,000; 1185,000;    0,000
 490,34;40357,000;  807,000;    0,000
 490,63;41645,000; 1068,000;    0,000
 490,91;41490,000;  798,000;    0,000
 491,19;43042,000; 1047,000;    0,000
 491,47;43055,000; 1022,000;    0,000
 491,75;43691,000; 1108,000;    0,000
 492,04;43979,000; 1019,000;    0,000
 492,32;44932,000; 1572,000;    0,000
 492,60;44999,000; 1277,000;    0,000
 492,88;44800,000;  546,000;    0,000
 493,16;45476,000; 1183,000;    0,000
 493,44;46562,000; 1190,000;    0,000
 493,72;46470,000; 1215,000;    0,000
 494,01;47498,000; 1253,000;    0,000
 494,29;47104,000;  670,000;    0,000
 494,57;47607,000;  978,000;    0,000
 494,85;48045,000; 1096,000;    0,000
 495,13;49280,000; 1000,000;    0,000
 495,41;49241,000; 1100,000;    0,000
 495,69;49607,000;  984,000;    0,000
 495,98;50302,000; 1656,000;    0,000
 496,26;50763,000; 1577,000;    0,000
 496,54;51266,000;  881,000;    0,000
 496,82;51425,000; 1181,000;    0,000
 497,10;51030,000;  793,000;    0,000
 497,38;52140,000; 1119,000;    0,000
 497,66;51530,000;  570,000;    0,000
 497,94;52496,000;  979,000;    0,000
 498,22;53879,000; 1214,000;    0,000
 498,51;53372,000;  931,000;    0,000
 498,79;53088,000; 1581,000;    0,000
 499,07;54076,000;  894,000;    0,000
 499,35;53518,000;  727,000;    0,000
 499,63;54002,000;  880,000;    0,000
 499,91;54136,000; 1169,000;    0,000
 500,19;54667,000; 1241,000;    0,000
 500,47;53496,000;  728,000;    0,000
 500,75;54820,000; 1050,000;    0,000
 501,03;54281,000; 1307,000;    0,000
 501,31;55565,000; 1267,000;    0,000
 501,60;54946,000; 1486,000;    0,000
 501,88;54605,000;  881,000;    0,000
 502,16;55340,000; 1204,000;    0,000
 502,44;56037,000; 1392,000;    0,000
 502,72;54973,000; 1057,000;    0,000
 503,00;56062,000; 1416,000;    0,000
 503,28;55341,000;  914,000;    0,000
 503,56;55279,000;  821,000;    0,000
 503,84;54583,000; 1049,000;    0,000
 504,12;55431,000; 1353,000;    0,000
 504,40;55241,000; 1011,000;    0,000
 504,68;54467,000;  800,000;    0,000
 504,96;54682,000;  796,000;    0,000
 505,24;55516,000; 1769,000;    0,000
 505,52;55276,000; 1142,000;    0,000
 505,80;55491,000; 1290,000;    0,000
 506,08;54610,000; 1035,000;    0,000
 506,36;54200,000; 1397,000;    0,000
 506,65;55244,000; 1388,000;    0,000
 506,93;53525,000; 1568,000;    0,000
 507,21;54006,000; 1160,000;    0,000
 507,49;53960,000; 1362,000;    0,000
 507,77;53372,000; 1248,000;    0,000
 508,05;54515,000; 1345,000;    0,000
 508,33;53173,000; 1441,000;    0,000
 508,61;53186,000; 1199,000;    0,000
 508,89;52068,000; 1634,000;    0,000
 509,17;51939,000; 1345,000;    0,000
 509,45;51680,000; 1494,000;    0,000
 509,73;52009,000; 1355,000;    0,000
 510,01;50783,000; 1561,000;    0,000
 510,29;50313,000; 1762,000;    0,000
 510,57;51858,000; 1536,000;    0,000
 510,85;49699,000; 1862,000;    0,000
 511,13;50213,000; 1795,000;    0,000
 511,41;50130,000; 1925,000;    0,000
 511,69;49159,000; 2082,000;    0,000
 511,97;49096,000; 2019,000;    0,000
 512,25;48016,000; 2184,000;    0,000
 512,53;47133,000; 1794,000;    0,000
 512,81;47283,000; 2290,000;    0,000
 513,09;46654,000; 2336,000;    0,000
 513,37;45380,000; 1747,000;    0,000
 513,65;45497,000; 2511,000;    0,000
 513,93;45541,000; 2228,000;    0,000
 514,21;44844,000; 2416,000;    0,000
 514,48;43223,000; 2059,000;    0,000
 514,76;43743,000; 2942,000;    0,000
 515,04;42359,000; 2545,000;    0,000
 515,32;42661,000; 3095,000;    0,000
 515,60;41812,000; 2559,000;    0,000
 515,88;40976,000; 3136,000;    0,000
 516,16;40104,000; 2606,000;    0,000
 516,44;40528,000; 3081,000;    0,000
 516,72;39075,000; 3141,000;    0,000
 517,00;39539,000; 3828,000;    0,000
 517,28;38244,000; 3197,000;    0,000
 517,56;38593,000; 3820,000;    0,000
 517,84;37448,000; 3676,000;    0,000
 518,12;36778,000; 3803,000;    0,000
 518,40;36064,000; 3627,000;    0,000
 518,68;35561,000; 3749,000;    0,000
 518,96;35257,000; 3771,000;    0,000
 519,23;35083,000; 4397,000;    0,000
 519,51;34429,000; 4469,000;    0,000
 519,79;33309,000; 4456,000;    0,000
 520,07;33625,000; 5776,000;    0,000
 520,35;32165,000; 4760,000;    0,000
 520,63;31906,000; 5546,000;    0,000
 520,91;31253,000; 5251,000;    0,000
 521,19;30905,000; 5085,000;    0,000
 521,47;31181,000; 5583,000;    0,000
 521,75;29399,000; 5677,000;    0,000
 522,03;29464,000; 5938,000;    0,000
 522,30;28773,000; 6007,000;    0,000
 522,58;28073,000; 5977,000;    0,000
 522,86;27385,000; 6549,000;    0,000
 523,14;26810,000; 6339,000;    0,000
 523,42;25950,000; 6334,000;    0,000
 523,70;26257,000; 6814,000;    0,000
 523,98;25475,000; 7436,000;    0,000
 524,26;25371,000; 7677,000;    0,000
 524,54;24709,000; 8267,000;    0,000
 524,81;24168,000; 8256,000;    0,000
 525,09;23569,000; 8178,000;    0,000
 525,37;22978,000; 7717,000;    0,000
 525,65;22860,000; 8142,000;    0,000
 525,93;22191,000; 8888,000;    0,000
