qd4_lake_placid_blue
Integration time [ms]:  500,00
Averaging Nr. [scans]: 1
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1412150E1
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
 419,74;14430,000; 1466,000;    0,000
 420,03;13853,000;  888,000;    0,000
 420,32;14605,000; 1298,000;    0,000
 420,60;14093,000; 1633,000;    0,000
 420,89;13949,000; 1336,000;    0,000
 421,18;14431,000; 1224,000;    0,000
 421,47;13758,000;  915,000;    0,000
 421,75;13579,000;  798,000;    0,000
 422,04;13334,000;  988,000;    0,000
 422,33;13319,000;  919,000;    0,000
 422,62;13445,000; 1261,000;    0,000
 422,90;13143,000;  868,000;    0,000
 423,19;12555,000;  868,000;    0,000
 423,48;13165,000;  953,000;    0,000
 423,77;12799,000;  989,000;    0,000
 424,05;12795,000;  771,000;    0,000
 424,34;12841,000;  777,000;    0,000
 424,63;13364,000; 1289,000;    0,000
 424,91;13410,000; 1252,000;    0,000
 425,20;13330,000;  825,000;    0,000
 425,49;13121,000; 1191,000;    0,000
 425,78;13111,000; 1265,000;    0,000
 426,06;13068,000;  972,000;    0,000
 426,35;13917,000; 1885,000;    0,000
 426,64;13359,000; 1272,000;    0,000
 426,92;13569,000; 1358,000;    0,000
 427,21;12973,000;  772,000;    0,000
 427,50;13342,000;  471,000;    0,000
 427,78;12822,000;  580,000;    0,000
 428,07;21446,000;10971,000;    0,000
 428,36;13060,000;  696,000;    0,000
 428,65;14647,000; 1755,000;    0,000
 428,93;15083,000; 1399,000;    0,000
 429,22;20251,000; 2217,000;    0,000
 429,51;26773,000; 2177,000;    0,000
 429,79;31088,000; 2359,000;    0,000
 430,08;33849,000; 2793,000;    0,000
 430,37;36292,000; 3226,000;    0,000
 430,65;37393,000; 3038,000;    0,000
 430,94;39319,000; 3643,000;    0,000
 431,23;40136,000; 3501,000;    0,000
 431,51;40515,000; 3635,000;    0,000
 431,80;41222,000; 3812,000;    0,000
 432,09;42239,000; 3784,000;    0,000
 432,37;42813,000; 4191,000;    0,000
 432,66;44176,000; 4093,000;    0,000
 432,95;43965,000; 3871,000;    0,000
 433,23;44219,000; 4511,000;    0,000
 433,52;44529,000; 4259,000;    0,000
 433,81;44609,000; 4230,000;    0,000
 434,09;43962,000; 4322,000;    0,000
 434,38;44899,000; 4106,000;    0,000
 434,66;44521,000; 4497,000;    0,000
 434,95;45107,000; 4346,000;    0,000
 435,24;46094,000; 4354,000;    0,000
 435,52;45261,000; 4004,000;    0,000
 435,81;45251,000; 3892,000;    0,000
 436,10;45575,000; 4531,000;    0,000
 436,38;45055,000; 4278,000;    0,000
 436,67;46001,000; 4196,000;    0,000
 436,95;46426,000; 4319,000;    0,000
 437,24;45566,000; 4133,000;    0,000
 437,53;45731,000; 3687,000;    0,000
 437,81;46062,000; 4544,000;    0,000
 438,10;47880,000; 4729,000;    0,000
 438,39;46985,000; 3826,000;    0,000
 438,67;46399,000; 3878,000;    0,000
 438,96;46420,000; 4744,000;    0,000
 439,24;46839,000; 4235,000;    0,000
 439,53;45950,000; 4443,000;    0,000
 439,82;45354,000; 3668,000;    0,000
 440,10;45588,000; 4050,000;    0,000
 440,39;45408,000; 3995,000;    0,000
 440,67;43510,000; 3706,000;    0,000
 440,96;43005,000; 3703,000;    0,000
 441,25;41815,000; 3713,000;    0,000
 441,53;40512,000; 3424,000;    0,000
 441,82;37668,000; 2410,000;    0,000
 442,10;33101,000; 2274,000;    0,000
 442,39;27115,000; 1444,000;    0,000
 442,67;24435,000; 4458,000;    0,000
 442,96;20674,000; 1101,000;    0,000
 443,25;20876,000;  738,000;    0,000
 443,53;21753,000; 1578,000;    0,000
 443,82;21243,000;  791,000;    0,000
 444,10;22006,000; 1148,000;    0,000
 444,39;21985,000; 1098,000;    0,000
 444,67;22430,000; 1066,000;    0,000
 444,96;22338,000;  674,000;    0,000
 445,24;21766,000; 1002,000;    0,000
 445,53;22591,000;  837,000;    0,000
 445,82;23005,000; 1072,000;    0,000
 446,10;23093,000;  884,000;    0,000
 446,39;23559,000;  670,000;    0,000
 446,67;23973,000;  810,000;    0,000
 446,96;23954,000;  727,000;    0,000
 447,24;24398,000;  677,000;    0,000
 447,53;24861,000;  749,000;    0,000
 447,81;24641,000;  766,000;    0,000
 448,10;25933,000;  990,000;    0,000
 448,38;25003,000;  573,000;    0,000
 448,67;26021,000; 1209,000;    0,000
 448,95;25644,000; 1076,000;    0,000
 449,24;25999,000; 1090,000;    0,000
 449,53;26254,000;  990,000;    0,000
 449,81;26130,000;  561,000;    0,000
 450,10;26426,000;  480,000;    0,000
 450,38;26968,000;  743,000;    0,000
 450,67;27745,000; 1212,000;    0,000
 450,95;27701,000;  890,000;    0,000
 451,24;28107,000;  478,000;    0,000
 451,52;28555,000;  717,000;    0,000
 451,81;29210,000;  999,000;    0,000
 452,09;29157,000; 1007,000;    0,000
 452,38;29460,000; 1098,000;    0,000
 452,66;29456,000;  852,000;    0,000
 452,95;29157,000;  938,000;    0,000
 453,23;30567,000; 1266,000;    0,000
 453,52;30520,000; 1055,000;    0,000
 453,80;30456,000; 1298,000;    0,000
 454,08;31128,000; 1019,000;    0,000
 454,37;30845,000;  832,000;    0,000
 454,65;31375,000;  906,000;    0,000
 454,94;32012,000; 1042,000;    0,000
 455,22;32028,000;  650,000;    0,000
 455,51;32128,000;  664,000;    0,000
 455,79;33206,000; 1497,000;    0,000
 456,08;33260,000; 1360,000;    0,000
 456,36;33016,000; 1266,000;    0,000
 456,65;33680,000; 1088,000;    0,000
 456,93;33756,000;  871,000;    0,000
 457,22;33485,000;  715,000;    0,000
 457,50;34576,000;  671,000;    0,000
 457,79;34214,000;  772,000;    0,000
 458,07;34862,000; 1381,000;    0,000
 458,35;34642,000;  832,000;    0,000
 458,64;34658,000;  905,000;    0,000
 458,92;36136,000; 1508,000;    0,000
 459,21;35033,000;  919,000;    0,000
 459,49;35929,000;  909,000;    0,000
 459,78;35959,000;  975,000;    0,000
 460,06;36605,000;  921,000;    0,000
 460,34;36390,000;  777,000;    0,000
 460,63;36471,000;  756,000;    0,000
 460,91;37736,000;  756,000;    0,000
 461,20;38042,000;  910,000;    0,000
 461,48;38368,000; 1030,000;    0,000
 461,77;38791,000;  895,000;    0,000
 462,05;38641,000;  991,000;    0,000
 462,33;39594,000; 1043,000;    0,000
 462,62;39451,000; 1186,000;    0,000
 462,90;40584,000;  886,000;    0,000
 463,19;40007,000; 1247,000;    0,000
 463,47;39711,000;  992,000;    0,000
 463,75;40251,000; 1375,000;    0,000
 464,04;40904,000; 1000,000;    0,000
 464,32;40598,000;  832,000;    0,000
 464,61;41568,000; 1248,000;    0,000
 464,89;41739,000; 1101,000;    0,000
 465,17;42052,000; 1514,000;    0,000
 465,46;42128,000; 1159,000;    0,000
 465,74;42377,000;  683,000;    0,000
 466,03;42176,000;  963,000;    0,000
 466,31;42252,000;  833,000;    0,000
 466,59;42950,000; 1150,000;    0,000
 466,88;42644,000;  912,000;    0,000
 467,16;44052,000; 1179,000;    0,000
 467,44;43802,000;  988,000;    0,000
 467,73;43730,000;  798,000;    0,000
 468,01;44173,000; 1138,000;    0,000
 468,30;44244,000; 1189,000;    0,000
 468,58;44676,000; 1308,000;    0,000
 468,86;44169,000;  815,000;    0,000
 469,15;44725,000; 1082,000;    0,000
 469,43;44666,000;  674,000;    0,000
 469,71;44968,000; 1095,000;    0,000
 470,00;45200,000;  781,000;    0,000
 470,28;45099,000;  800,000;    0,000
 470,56;45232,000; 1276,000;    0,000
 470,85;45407,000; 1232,000;    0,000
 471,13;45536,000;  777,000;    0,000
 471,41;45388,000;  791,000;    0,000
 471,70;46107,000; 1107,000;    0,000
 471,98;46258,000; 1945,000;    0,000
 472,26;45599,000; 1105,000;    0,000
 472,55;45914,000;  649,000;    0,000
 472,83;45594,000;  919,000;    0,000
 473,11;45610,000; 1236,000;    0,000
 473,40;45867,000; 1188,000;    0,000
 473,68;46082,000; 1407,000;    0,000
 473,96;45833,000; 1298,000;    0,000
 474,25;46579,000;  930,000;    0,000
 474,53;46209,000;  845,000;    0,000
 474,81;45300,000; 1171,000;    0,000
 475,10;45221,000; 1097,000;    0,000
 475,38;45943,000; 1476,000;    0,000
 475,66;45397,000; 1098,000;    0,000
 475,94;45909,000; 1195,000;    0,000
 476,23;46148,000; 1903,000;    0,000
 476,51;45943,000; 1219,000;    0,000
 476,79;45519,000;  937,000;    0,000
 477,08;45465,000; 1346,000;    0,000
 477,36;45474,000; 1097,000;    0,000
 477,64;45302,000; 1162,000;    0,000
 477,92;44897,000; 1203,000;    0,000
 478,21;43632,000;  647,000;    0,000
 478,49;45336,000; 1564,000;    0,000
 478,77;44437,000;  985,000;    0,000
 479,06;43743,000; 1000,000;    0,000
 479,34;44261,000;  918,000;    0,000
 479,62;43090,000; 1015,000;    0,000
 479,90;43598,000; 1047,000;    0,000
 480,19;43488,000; 1490,000;    0,000
 480,47;43224,000; 1039,000;    0,000
 480,75;42648,000;  984,000;    0,000
 481,03;42989,000; 1256,000;    0,000
 481,32;42743,000; 1199,000;    0,000
 481,60;42090,000; 1018,000;    0,000
 481,88;42150,000; 1195,000;    0,000
 482,16;41540,000;  869,000;    0,000
 482,45;41426,000;  675,000;    0,000
 482,73;40698,000; 1188,000;    0,000
 483,01;41159,000; 1472,000;    0,000
 483,29;40503,000; 1062,000;    0,000
 483,58;40800,000; 1904,000;    0,000
 483,86;39901,000; 1244,000;    0,000
 484,14;39749,000; 1077,000;    0,000
 484,42;39216,000; 1037,000;    0,000
 484,71;39149,000; 1262,000;    0,000
 484,99;37720,000; 1169,000;    0,000
 485,27;37204,000;  885,000;    0,000
 485,55;37211,000; 1219,000;    0,000
 485,83;36650,000; 1028,000;    0,000
 486,12;36873,000; 1034,000;    0,000
 486,40;36200,000; 1328,000;    0,000
 486,68;36108,000; 1407,000;    0,000
 486,96;35005,000;  969,000;    0,000
 487,24;34959,000;  967,000;    0,000
 487,53;34032,000;  886,000;    0,000
 487,81;34008,000; 1263,000;    0,000
 488,09;33726,000; 1023,000;    0,000
 488,37;33987,000; 1573,000;    0,000
 488,65;33415,000; 1241,000;    0,000
 488,94;32694,000; 1244,000;    0,000
 489,22;31768,000; 1003,000;    0,000
 489,50;31375,000; 1590,000;    0,000
 489,78;30701,000; 1072,000;    0,000
 490,06;30678,000; 1185,000;    0,000
 490,34;30263,000;  807,000;    0,000
 490,63;30034,000; 1068,000;    0,000
 490,91;29009,000;  798,000;    0,000
 491,19;29141,000; 1047,000;    0,000
 491,47;28479,000; 1022,000;    0,000
 491,75;28118,000; 1108,000;    0,000
 492,04;27993,000; 1019,000;    0,000
 492,32;27675,000; 1572,000;    0,000
 492,60;26786,000; 1277,000;    0,000
 492,88;26704,000;  546,000;    0,000
 493,16;26153,000; 1183,000;    0,000
 493,44;25961,000; 1190,000;    0,000
 493,72;25339,000; 1215,000;    0,000
 494,01;25765,000; 1253,000;    0,000
 494,29;23904,000;  670,000;    0,000
 494,57;23453,000;  978,000;    0,000
 494,85;23872,000; 1096,000;    0,000
 495,13;23654,000; 1000,000;    0,000
 495,41;23630,000; 1100,000;    0,000
 495,69;22932,000;  984,000;    0,000
 495,98;22464,000; 1656,000;    0,000
 496,26;22344,000; 1577,000;    0,000
 496,54;21497,000;  881,000;    0,000
 496,82;20923,000; 1181,000;    0,000
 497,10;20956,000;  793,000;    0,000
 497,38;20706,000; 1119,000;    0,000
 497,66;20054,000;  570,000;    0,000
 497,94;20003,000;  979,000;    0,000
 498,22;19241,000; 1214,000;    0,000
 498,51;18960,000;  931,000;    0,000
 498,79;18887,000; 1581,000;    0,000
 499,07;18473,000;  894,000;    0,000
 499,35;17695,000;  727,000;    0,000
 499,63;17769,000;  880,000;    0,000
 499,91;17316,000; 1169,000;    0,000
 500,19;17344,000; 1241,000;    0,000
 500,47;16496,000;  728,000;    0,000
 500,75;16546,000; 1050,000;    0,000
 501,03;16456,000; 1307,000;    0,000
 501,31;16048,000; 1267,000;    0,000
 501,60;15950,000; 1486,000;    0,000
 501,88;15194,000;  881,000;    0,000
 502,16;15521,000; 1204,000;    0,000
 502,44;15260,000; 1392,000;    0,000
 502,72;14550,000; 1057,000;    0,000
 503,00;14189,000; 1416,000;    0,000
 503,28;13987,000;  914,000;    0,000
 503,56;13731,000;  821,000;    0,000
 503,84;13464,000; 1049,000;    0,000
 504,12;13533,000; 1353,000;    0,000
 504,40;13060,000; 1011,000;    0,000
 504,68;12660,000;  800,000;    0,000
 504,96;12913,000;  796,000;    0,000
 505,24;13160,000; 1769,000;    0,000
 505,52;12440,000; 1142,000;    0,000
 505,80;12422,000; 1290,000;    0,000
 506,08;11656,000; 1035,000;    0,000
 506,36;11943,000; 1397,000;    0,000
 506,65;11284,000; 1388,000;    0,000
 506,93;11948,000; 1568,000;    0,000
 507,21;11031,000; 1160,000;    0,000
 507,49;10934,000; 1362,000;    0,000
 507,77;10775,000; 1248,000;    0,000
 508,05;10908,000; 1345,000;    0,000
 508,33;10490,000; 1441,000;    0,000
 508,61;10560,000; 1199,000;    0,000
 508,89;10263,000; 1634,000;    0,000
 509,17; 9808,000; 1345,000;    0,000
 509,45; 9832,000; 1494,000;    0,000
 509,73; 9295,000; 1355,000;    0,000
 510,01; 9816,000; 1561,000;    0,000
 510,29; 9826,000; 1762,000;    0,000
 510,57; 9378,000; 1536,000;    0,000
 510,85; 9558,000; 1862,000;    0,000
 511,13; 8957,000; 1795,000;    0,000
 511,41; 9186,000; 1925,000;    0,000
 511,69; 8891,000; 2082,000;    0,000
 511,97; 9135,000; 2019,000;    0,000
 512,25; 8911,000; 2184,000;    0,000
 512,53; 7953,000; 1794,000;    0,000
 512,81; 8689,000; 2290,000;    0,000
 513,09; 8686,000; 2336,000;    0,000
 513,37; 7657,000; 1747,000;    0,000
 513,65; 8648,000; 2511,000;    0,000
 513,93; 8056,000; 2228,000;    0,000
 514,21; 8075,000; 2416,000;    0,000
 514,48; 7595,000; 2059,000;    0,000
 514,76; 7883,000; 2942,000;    0,000
 515,04; 7608,000; 2545,000;    0,000
 515,32; 8172,000; 3095,000;    0,000
 515,60; 7235,000; 2559,000;    0,000
 515,88; 7616,000; 3136,000;    0,000
 516,16; 6991,000; 2606,000;    0,000
 516,44; 7596,000; 3081,000;    0,000
 516,72; 7132,000; 3141,000;    0,000
 517,00; 7676,000; 3828,000;    0,000
 517,28; 6980,000; 3197,000;    0,000
 517,56; 7298,000; 3820,000;    0,000
 517,84; 6850,000; 3676,000;    0,000
 518,12; 6602,000; 3803,000;    0,000
 518,40; 6530,000; 3627,000;    0,000
 518,68; 6882,000; 3749,000;    0,000
 518,96; 6815,000; 3771,000;    0,000
 519,23; 6857,000; 4397,000;    0,000
 519,51; 6725,000; 4469,000;    0,000
 519,79; 6669,000; 4456,000;    0,000
 520,07; 7341,000; 5776,000;    0,000
 520,35; 6670,000; 4760,000;    0,000
 520,63; 6556,000; 5546,000;    0,000
 520,91; 6925,000; 5251,000;    0,000
 521,19; 6354,000; 5085,000;    0,000
 521,47; 6535,000; 5583,000;    0,000
 521,75; 6009,000; 5677,000;    0,000
 522,03; 6710,000; 5938,000;    0,000
 522,30; 6404,000; 6007,000;    0,000
 522,58; 6427,000; 5977,000;    0,000
 522,86; 5731,000; 6549,000;    0,000
 523,14; 6339,000; 6339,000;    0,000
 523,42; 6079,000; 6334,000;    0,000
 523,70; 6192,000; 6814,000;    0,000
 523,98; 6221,000; 7436,000;    0,000
 524,26; 6248,000; 7677,000;    0,000
 524,54; 6551,000; 8267,000;    0,000
 524,81; 6378,000; 8256,000;    0,000
 525,09; 5754,000; 8178,000;    0,000
 525,37; 5713,000; 7717,000;    0,000
 525,65; 5812,000; 8142,000;    0,000
 525,93; 6258,000; 8888,000;    0,000
 526,21; 5941,000; 8987,000;    0,000
 526,49; 5855,000; 9278,000;    0,000
 526,76; 5420,000; 9214,000;    0,000
 527,04; 5392,000; 9938,000;    0,000
